id,host_id,neighbourhood_cleansed,room_type,latitude,longitude,price_clean,calculated_host_listings_count,availability_365,reviews_per_month,minimum_nights,commercialization_score,operator_type,high_confidence_commercial,signals_fired
1477135348682906620,578040255,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38791,2.17927,102.0,1,364,,1,29.9,casual,0,1
1477207363442952291,675258968,la Verneda i la Pau,Private room,41.42553,2.20519,66.0,1,353,,1,29.3,casual,0,1
1477253190069217238,2642930,el Barri Gòtic,Private room,41.38023403077212,2.17739407691556,41.0,3,16,1.0,1,10.9,casual,0,0
1477263730448823133,64805231,Sants - Badal,Entire home/apt,41.37768653896319,2.129351571054933,120.0,36,356,,31,61.6,medium_term_home_rental,1,2
1477329014459163068,696925019,el Barri Gòtic,Private room,41.38535,2.17253,118.0,5,355,,1,29.7,casual,0,1
1477332626134314777,6227060,Sant Antoni,Entire home/apt,41.3829851000806,2.161692175785713,196.0,7,323,3.64,1,58.0,commercial,1,2
1477346296824251366,3556337,el Fort Pienc,Entire home/apt,41.3980444,2.1779936,82.0,84,199,,32,55.7,medium_term_home_rental,1,2
1477363017124677081,9400556,la Sagrada Família,Entire home/apt,41.40834,2.18024,66.0,101,282,,1,61.3,commercial,1,2
1477416320289378493,109478015,la Prosperitat,Entire home/apt,41.43953,2.17892,80.0,5,364,,32,60.2,medium_term_home_rental,1,2
1477425545379266817,39789054,l'Antiga Esquerra de l'Eixample,Private room,41.3880114834913,2.153849553353052,71.0,49,317,0.94,31,30.2,medium_term_room_rental,0,1
1477470733901504296,710737737,el Camp de l'Arpa del Clot,Private room,41.41341341211981,2.1815135137330537,,1,15,,31,10.8,medium_term_room_rental,0,0
1477486206412613862,576840691,"Sant Pere, Santa Caterina i la Ribera",Private room,41.3867209195637,2.177635771034831,102.0,3,321,,2,27.7,casual,0,1
1477547780279275730,576731131,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38362832350344,2.185516134216251,96.0,2,59,4.17,2,13.2,casual,0,0
1477561396229088890,576731131,"Sant Pere, Santa Caterina i la Ribera",Private room,41.3837,2.18506,79.0,2,80,3.24,2,14.4,casual,0,0
1477580454829047722,9400556,la Sagrada Família,Entire home/apt,41.40795,2.18058,3625.0,101,260,,1,60.1,commercial,1,2
1477589678024468484,21726991,el Barri Gòtic,Entire home/apt,41.3820768,2.1789996,80.0,234,365,,32,73.6,medium_term_home_rental,1,2
1477593428557761246,593314017,"Sant Pere, Santa Caterina i la Ribera",Private room,41.3831,2.18518,71.0,1,356,4.05,2,29.5,casual,0,1
1477621244843359969,27514370,el Poblenou,Entire home/apt,41.39853950000001,2.2070571,71.0,8,303,,180,47.0,commercial,1,2
1477636650484031494,294265812,el Barri Gòtic,Private room,41.38704,2.17234,45.0,12,57,0.86,3,13.7,casual,0,0
1477636876960265472,710796097,la Vila de Gràcia,Entire home/apt,41.39827,2.154245,377.0,1,145,,2,47.9,commercial,0,1
1477699740901421943,76650569,el Raval,Entire home/apt,41.38008,2.16546,48.0,5,291,,32,56.2,medium_term_home_rental,1,2
1477737161383209668,39789054,Vallcarca i els Penitents,Private room,41.41162827121884,2.1462198715922853,62.0,49,270,,31,27.6,medium_term_room_rental,0,1
1477753092424958623,39789054,la Verneda i la Pau,Private room,41.4216096,2.2000684,62.0,49,333,,31,31.0,medium_term_room_rental,0,1
1477763961932772836,39789054,la Verneda i la Pau,Private room,41.42249,2.19936,62.0,49,362,,31,32.6,medium_term_room_rental,0,1
1477985691611995978,39789054,la Nova Esquerra de l'Eixample,Private room,41.38596,2.1523,71.0,49,256,,10,21.8,casual,0,1
1477990082451896799,39789054,l'Antiga Esquerra de l'Eixample,Private room,41.38781,2.15189,62.0,49,140,,10,15.4,casual,0,0
1478040279184956822,47171261,la Barceloneta,Entire home/apt,41.37976,2.19269,229.0,66,341,1.71,3,62.5,commercial,1,2
1478087836152168721,9400556,el Camp de l'Arpa del Clot,Entire home/apt,41.40872,2.18049,3608.0,101,260,,1,60.1,commercial,1,2
1478137667572969475,9400556,el Camp de l'Arpa del Clot,Entire home/apt,41.40997,2.18095,3608.0,101,260,,1,60.1,commercial,1,2
1478172933685498451,9400556,la Sagrada Família,Entire home/apt,41.40818,2.18032,,101,260,,1,60.1,commercial,1,2
1478233468495619373,58993125,les Corts,Entire home/apt,41.38584860123503,2.136149145662785,97.0,32,331,,32,59.9,medium_term_home_rental,1,2
1478276440528723186,9400556,el Camp de l'Arpa del Clot,Entire home/apt,41.40974,2.18051,3608.0,101,241,,1,59.0,commercial,1,2
1478311013817988305,582940462,el Putxet i el Farró,Entire home/apt,41.40582,2.14495,357.0,1,362,,33,59.8,medium_term_home_rental,1,2
1478365055716403634,2642930,el Barri Gòtic,Private room,41.38126672418292,2.177879959344864,67.0,3,27,10.0,1,11.5,casual,0,0
1478366561334280871,44913823,la Vila de Gràcia,Entire home/apt,41.39762,2.1577,25.0,9,319,2.0,1,57.9,commercial,1,2
1478746216041728873,655605709,la Prosperitat,Private room,41.44339,2.18,68.0,1,88,,1,14.8,casual,0,0
1478899168848383882,486913131,el Raval,Private room,41.37857,2.17285,81.0,4,343,,2,29.0,casual,0,1
1479002477858429051,707255336,Sants - Badal,Private room,41.3738588,2.1300423,69.0,1,317,,1,27.4,casual,0,1
1479024973937072133,704736929,el Besòs i el Maresme,Entire home/apt,41.41149548373056,2.2196454130979064,176.0,4,349,,1,59.3,commercial,1,2
1479034969420875714,579357044,el Raval,Private room,41.38209014914717,2.169857061285831,81.0,7,47,0.79,3,12.9,casual,0,0
1479041940887008387,333769431,el Raval,Private room,41.38558,2.16815,75.0,24,184,3.0,1,21.4,casual,0,1
1479065188168750520,64805231,el Fort Pienc,Entire home/apt,41.40146138405582,2.183851791301574,137.0,36,225,,31,54.4,medium_term_home_rental,1,2
1479193128459252315,663968668,la Nova Esquerra de l'Eixample,Private room,41.38689836663016,2.149589836829689,64.0,15,243,,1,24.1,casual,0,1
1479199132467886577,672983911,Sant Antoni,Private room,41.37598,2.16562,83.0,17,337,,1,29.4,casual,0,1
1479510958020262545,484471465,l'Antiga Esquerra de l'Eixample,Private room,41.38669640731586,2.1610929394808167,178.0,1,290,,30,30.9,medium_term_room_rental,0,1
1479543475595475396,6184290,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38798,2.15282,126.0,5,320,1.0,3,57.8,commercial,1,2
1479567327866904484,374844435,la Barceloneta,Entire home/apt,41.37876,2.19112,60.0,3,197,,32,50.9,medium_term_home_rental,1,2
1479573014670624935,282338161,Sant Antoni,Entire home/apt,41.37944,2.15729,99.0,2,327,,3,58.0,commercial,1,2
1479580992358537282,6184290,la Barceloneta,Entire home/apt,41.37682,2.19181,52.0,5,273,,32,55.2,medium_term_home_rental,1,2
1479616248511406707,691851479,Sant Antoni,Private room,41.37657,2.16561,60.0,15,336,2.0,1,29.2,casual,0,1
1479619371063453758,663968668,la Nova Esquerra de l'Eixample,Private room,41.38733309442997,2.148098184585317,50.0,15,302,1.0,1,27.4,casual,0,1
1479851517355647425,221835859,el Raval,Private room,41.38077,2.17078,84.0,4,6,2.57,2,10.5,casual,0,0
1479895797841412145,536624868,el Barri Gòtic,Private room,41.38303,2.17627,55.0,2,327,,1,28.0,casual,0,1
1479962812623297594,704736929,la Dreta de l'Eixample,Entire home/apt,41.39005,2.16521,300.0,4,336,,1,58.6,commercial,1,2
1480260331845725233,31538271,el Camp d'en Grassot i Gràcia Nova,Private room,41.40515,2.16479,56.0,17,235,,1,23.8,casual,0,1
1480266912718226622,9400556,el Camp de l'Arpa del Clot,Entire home/apt,41.408,2.18187,3608.0,101,260,,1,60.1,commercial,1,2
1480269406905528993,5264883,el Barri Gòtic,Entire home/apt,41.3803635,2.1791163,150.0,29,365,,32,61.6,medium_term_home_rental,1,2
1480282724327639287,454228487,el Poble Sec,Entire home/apt,41.373055681,2.169822808,141.0,39,66,,1,45.8,commercial,0,1
1480327315862919300,170513081,Sants,Entire home/apt,41.3733704,2.1322673,486.0,21,339,,2,59.7,commercial,1,2
1480339199074843632,668906681,la Dreta de l'Eixample,Private room,41.40137,2.16599,32.0,18,349,,31,30.1,medium_term_room_rental,0,1
1480377162770306863,668906681,la Vila de Gràcia,Private room,41.40479,2.15022,24.0,18,349,,31,30.1,medium_term_room_rental,0,1
1480410304141181553,5525829,la Vila Olímpica del Poblenou,Entire home/apt,41.3961548,2.1962649,110.0,1,335,,180,48.4,commercial,1,2
1480439025197092799,447375626,la Maternitat i Sant Ramon,Entire home/apt,41.3811635,2.1266438,205.0,170,344,,31,68.7,medium_term_home_rental,1,2
1480440140839514731,424549856,la Nova Esquerra de l'Eixample,Private room,41.37932,2.14969,63.0,13,360,1.67,1,30.4,casual,0,1
1480583953131314309,8118033,la Vila de Gràcia,Private room,41.40737,2.15411,164.0,1,87,,31,14.7,medium_term_room_rental,0,0
1480606063960208269,63735334,la Dreta de l'Eixample,Private room,41.39096740892328,2.173631789576484,59.0,10,328,1.0,2,28.5,casual,0,1
1480608884492847918,63735334,la Vila de Gràcia,Private room,41.39874924788727,2.158763705239979,53.0,10,329,1.0,2,28.5,casual,0,1
1480639792699175800,333769431,les Corts,Private room,41.38721,2.13426,59.0,24,194,1.0,1,21.9,casual,0,1
1480964099356755812,454228487,la Sagrada Família,Entire home/apt,41.4083076,2.1720423,174.0,39,69,1.0,1,46.0,commercial,0,1
1480966380085284058,551955572,el Raval,Entire home/apt,41.3814,2.16818,55.0,4,35,,32,42.0,medium_term_home_rental,0,1
1480974937604075389,551955572,el Raval,Entire home/apt,41.38016315922815,2.1699468842956646,59.0,4,40,,32,42.3,medium_term_home_rental,0,1
1480978577282157797,454228487,la Sagrada Família,Entire home/apt,41.402616,2.1771976,209.0,39,46,,1,44.7,commercial,0,1
1480994200780095521,454228487,la Salut,Entire home/apt,41.411475113,2.152437964,110.0,39,57,1.0,1,45.3,commercial,0,1
1481010087256083988,576255830,el Raval,Private room,41.38162,2.17067,65.0,2,82,,2,14.5,casual,0,0
1481029715121468926,576255830,el Raval,Private room,41.3803304821222,2.1703983808721805,65.0,2,86,2.43,2,14.7,casual,0,0
1481033042248793566,454228487,la Salut,Entire home/apt,41.411433,2.1523722,119.0,39,77,,1,46.4,commercial,0,1
1481037257950577740,702996668,el Guinardó,Entire home/apt,41.41907,2.18024,8000.0,3,352,,1,59.4,commercial,1,2
1481068155363937686,1310304,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38479,2.15736,113.0,47,270,,32,57.5,medium_term_home_rental,1,2
1481093279544127298,707919866,el Poble Sec,Private room,41.37194,2.16114,96.0,2,90,,2,14.9,casual,0,0
1481103456935000258,707919866,el Poble Sec,Private room,41.37218,2.15946,72.0,2,87,,2,14.8,casual,0,0
1481118628859478015,454228487,la Vila de Gràcia,Entire home/apt,41.40351,2.15937,151.0,39,61,,1,45.5,commercial,0,1
1481126330696496057,454228487,la Vila de Gràcia,Entire home/apt,41.40351,2.15937,139.0,39,82,,1,46.7,commercial,0,1
1481264555972830392,221835859,la Vila de Gràcia,Private room,41.40662035342126,2.151359980909098,161.0,4,36,,2,12.1,casual,0,0
1481283431723079825,711789620,la Vila de Gràcia,Entire home/apt,41.396555,2.156607,240.0,2,345,1.0,1,59.0,commercial,1,2
1481408457916547845,690196749,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38844,2.17583,324.0,3,355,1.0,3,59.6,commercial,1,2
1481422549361005529,710527879,Verdun,Private room,41.44454429609845,2.177967616614397,51.0,1,365,,1,30.0,casual,0,1
1481593030075798178,79818036,la Nova Esquerra de l'Eixample,Private room,41.38426,2.15204,20.0,1,71,,31,13.8,medium_term_room_rental,0,0
1481654096407384392,573530227,el Raval,Private room,41.37839424112012,2.171561650057136,78.0,1,85,1.0,2,14.6,casual,0,0
1481701550370448773,9548670,la Vila Olímpica del Poblenou,Entire home/apt,41.3931857,2.192235232540898,90.0,24,362,,32,61.2,medium_term_home_rental,1,2
1481704430261920903,9486044,Diagonal Mar i el Front Marítim del Poblenou,Entire home/apt,41.40717,2.21033,181.0,1,165,,3,49.0,commercial,0,1
1481782877730791784,447375626,Sant Gervasi - Galvany,Entire home/apt,41.3965624,2.1490332,467.0,170,288,,31,65.7,medium_term_home_rental,1,2
1481837464639013514,454228487,el Baix Guinardó,Entire home/apt,41.4104182,2.1698991,124.0,39,66,1.0,1,45.8,commercial,0,1
1481841376061514751,63481313,el Raval,Private room,41.379242765606016,2.1738680803801733,75.0,8,46,0.94,2,12.9,casual,0,0
1481867936568959506,346367515,la Vila de Gràcia,Entire home/apt,41.398647188481895,2.159533203335832,117.0,514,325,,31,87.8,medium_term_home_rental,1,3
1481873920889288741,134841023,el Raval,Private room,41.3803424995845,2.1725235519976183,88.0,1,74,1.0,2,14.0,casual,0,0
1481924184793997163,711957002,el Raval,Private room,41.37955,2.16489,103.0,3,316,4.0,2,27.4,casual,0,1
1481941252610061569,711957002,el Raval,Private room,41.37952,2.16478,93.0,3,219,3.0,2,22.1,casual,0,1
1481952102717546510,711957002,el Raval,Private room,41.37931,2.16431,92.0,3,255,2.0,2,24.1,casual,0,1
1482009744709226963,543074581,Sant Antoni,Entire home/apt,41.37858678053273,2.154278833451989,177.0,1,351,1.0,1,59.2,commercial,1,2
1482043421204095605,711789620,la Vila de Gràcia,Entire home/apt,41.39895,2.15995,144.0,2,348,2.0,1,59.1,commercial,1,2
1482050417264416990,5432336,la Vila de Gràcia,Entire home/apt,41.39935383082486,2.1563857695516657,197.0,13,320,,1,58.2,commercial,1,2
1482418211482345669,702933567,la Dreta de l'Eixample,Private room,41.3908463437408,2.1679810705701037,118.0,22,350,1.0,1,30.4,casual,0,1
1482426121131473176,711201938,l'Antiga Esquerra de l'Eixample,Private room,41.39194113854919,2.15447673556307,115.0,27,364,2.65,1,31.5,casual,0,1
1482434618284527324,702933567,la Dreta de l'Eixample,Private room,41.39272,2.16783,126.0,22,361,,1,31.0,casual,0,1
1482468935087092683,702933567,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38487,2.17799,138.0,22,348,3.33,1,30.3,casual,0,1
1482476804832770842,711201938,l'Antiga Esquerra de l'Eixample,Private room,41.38988979360696,2.154297208931732,57.0,27,360,2.73,1,31.2,casual,0,1
1482480426419648393,702933567,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38503326129229,2.179769043938492,69.0,22,344,5.0,1,30.1,casual,0,1
1482480906645519801,454228487,el Poblenou,Entire home/apt,41.40315,2.20184,158.0,39,69,0.91,1,46.0,commercial,0,1
1482484523519190480,711201938,la Barceloneta,Private room,41.38139,2.18397,78.0,27,360,2.65,1,31.2,casual,0,1
1482507401037979057,711201938,la Barceloneta,Private room,41.38154,2.18414,57.0,27,352,0.88,1,30.8,casual,0,1
1482517419716117843,711201938,la Barceloneta,Private room,41.38116,2.18379,89.0,27,358,,1,31.1,casual,0,1
1482521262139813431,702933567,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38506,2.1784,129.0,22,150,,1,19.4,casual,0,0
1482552691491168021,711201938,"Sant Pere, Santa Caterina i la Ribera",Private room,41.3831,2.18417,101.0,27,354,3.0,1,30.9,casual,0,1
1482570985048727323,275352989,el Raval,Private room,41.38078,2.16612,49.0,2,354,3.0,1,29.5,casual,0,1
1482590566815633240,711201938,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38131,2.18226,112.0,27,346,2.0,1,30.5,casual,0,1
1482597936701911492,407025665,el Raval,Entire home/apt,41.37827,2.16689,54.0,15,193,,32,51.4,medium_term_home_rental,1,2
1482635000013679802,221480824,la Maternitat i Sant Ramon,Private room,41.38054330456292,2.127192482742934,20.0,244,358,,32,43.8,medium_term_room_rental,0,1
1482635091350628892,706662426,el Poble Sec,Private room,41.37389,2.16423,61.0,34,362,1.0,2,31.8,casual,0,1
1482643547910943667,221480824,la Maternitat i Sant Ramon,Private room,41.37967,2.12671,,244,361,,32,44.0,medium_term_room_rental,0,1
1482650095507116477,221480824,la Maternitat i Sant Ramon,Private room,41.38153,2.12502,38.0,244,341,,32,42.9,medium_term_room_rental,0,1
1482720059978316531,711201938,el Barri Gòtic,Private room,41.385430242777296,2.171853897561639,80.0,27,353,3.64,1,30.9,casual,0,1
1482726063639560972,711201938,el Barri Gòtic,Private room,41.38733,2.17201,77.0,27,360,0.83,1,31.2,casual,0,1
1482815478066161023,702933567,el Raval,Private room,41.38006,2.16363,112.0,22,363,,1,31.1,casual,0,1
1482821236977514071,702933567,"Sant Pere, Santa Caterina i la Ribera",Private room,41.385843420363656,2.176578608010076,119.0,22,363,3.0,1,31.1,casual,0,1
1482825502555282651,702933567,el Barri Gòtic,Private room,41.38555,2.17457,119.0,22,364,2.0,1,31.2,casual,0,1
1483059930887134059,704032495,"Sant Pere, Santa Caterina i la Ribera",Private room,41.3862,2.18175,70.0,11,51,2.0,1,13.3,casual,0,0
1483071354173638066,704032495,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38516,2.18172,106.0,11,68,3.0,1,14.3,casual,0,0
1483104653462028400,711201938,el Raval,Private room,41.384517305169375,2.1664896267516998,106.0,27,326,3.75,1,29.4,casual,0,1
1483105864695561273,47171261,la Barceloneta,Entire home/apt,41.38056,2.18923,88.0,66,309,,32,60.7,medium_term_home_rental,1,2
1483107607860809723,221480824,la Maternitat i Sant Ramon,Private room,41.38135254290019,2.125326099015449,34.0,244,256,,32,38.2,medium_term_room_rental,0,1
1483108542502505388,702933567,Sant Antoni,Private room,41.37993,2.16313,101.0,22,362,,1,31.1,casual,0,1
1483122254571743898,39789054,la Nova Esquerra de l'Eixample,Entire home/apt,41.38424,2.14371,330.0,49,353,1.0,31,62.1,medium_term_home_rental,1,2
1483132193275887380,39789054,Vallcarca i els Penitents,Private room,41.41189149161113,2.146347811901579,69.0,49,199,,60,13.7,medium_term_room_rental,0,1
1483132323717178644,702933567,el Raval,Private room,41.37834,2.16411,69.0,22,358,3.0,1,30.8,casual,0,1
1483133912660912697,711201938,el Barri Gòtic,Private room,41.37949808058761,2.180296667178476,82.0,27,329,4.0,1,29.5,casual,0,1
1483146986534018131,39789054,Vallcarca i els Penitents,Private room,41.41120096545505,2.146322864065503,62.0,49,357,,31,32.4,medium_term_room_rental,0,1
1483169190338744423,702933567,Sant Antoni,Private room,41.37793591144863,2.16410062286171,70.0,22,356,1.0,1,30.7,casual,0,1
1483183492903427581,702933567,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38553281093962,2.1768583317093797,119.0,22,349,3.0,1,30.3,casual,0,1
1483185326353654545,221835859,el Raval,Private room,41.3789,2.17055,79.0,4,7,2.0,2,10.5,casual,0,0
1483186955977070726,702933567,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38694165124675,2.1767269156111038,69.0,22,356,2.0,1,30.7,casual,0,1
1483203611834372263,711201938,el Barri Gòtic,Private room,41.37957157902716,2.1802329884435103,82.0,27,353,2.81,1,30.9,casual,0,1
1483209236542598468,711201938,el Barri Gòtic,Private room,41.38079,2.17868,103.0,27,358,2.73,1,31.1,casual,0,1
1483215441242865436,711201938,el Barri Gòtic,Private room,41.38068710312175,2.179571792500491,115.0,27,357,2.5,1,31.1,casual,0,1
1483221136214856445,711201938,el Barri Gòtic,Private room,41.38235,2.18038,119.0,27,365,4.0,1,31.5,casual,0,1
1483270080448417527,474004330,el Fort Pienc,Private room,41.40005,2.17582,69.0,2,342,2.0,1,28.8,casual,0,1
1483271463537379850,702996668,el Guinardó,Entire home/apt,41.41907,2.18024,8000.0,3,363,,1,60.0,commercial,1,2
1483272103385072209,702996668,la Vila de Gràcia,Entire home/apt,41.40684,2.15864,8000.0,3,364,,1,60.1,commercial,1,2
1483337118424420643,221480824,el Raval,Private room,41.38169899967678,2.167800697775705,36.0,244,257,,32,38.3,medium_term_room_rental,0,1
1483337309435121848,221480824,el Raval,Private room,41.37975894569377,2.167855230722749,36.0,244,243,,32,37.5,medium_term_room_rental,0,1
1483337833010749206,221480824,el Raval,Private room,41.37994,2.16916,54.0,244,336,,32,42.6,medium_term_room_rental,0,1
